2026-03-23 17:56:49 | INFO | browser_agent.browser | Launching persistent Chromium context at .browser_profile
2026-03-23 17:57:24 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={}
2026-03-23 17:57:24 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"about:blank","title":"","viewport":{"w":704,"h":625},"interactive":[],"visible_text":"","tabs":[{"index":0,"active":true,"url":"about:blank","title":""}],"active_tab_index":0}
2026-03-23 17:57:38 | INFO | browser_agent.tools | TOOL navigate_to_url args={'url': 'https://yandex.ru'}
2026-03-23 17:57:38 | INFO | browser_agent.browser | Navigating to https://yandex.ru
2026-03-23 17:57:40 | INFO | browser_agent.tools | TOOL navigate_to_url result={"ok":true,"url":"https://dzen.ru/?yredirect=true","title":"Дзен — главная новостная информационная платформа, которая помогает миллионам людей узнавать, что происходит в мире."}
2026-03-23 17:57:40 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={}
2026-03-23 17:57:40 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://dzen.ru/?yredirect=true","title":"Дзен — главная новостная информационная платформа, которая помогает миллионам людей узнавать, что происходит в мире.","viewport":{"w":704,"h":625},"interactive":[{"tag":"a","role":null,"type":null,"name":null,"id":null,"href":"https://ya.ru/?open_keyboard=1","text":"Открыть виртуальную клавиатуру","aria_label":"Открыть виртуальную клавиатуру","pla…
2026-03-23 17:57:42 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={}
2026-03-23 17:57:42 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://dzen.ru/?yredirect=true","title":"Дзен — главная новостная информационная платформа, которая помогает миллионам людей узнавать, что происходит в мире.","viewport":{"w":704,"h":625},"interactive":[{"tag":"a","role":null,"type":null,"name":null,"id":null,"href":"https://ya.ru/?open_keyboard=1","text":"Открыть виртуальную клавиатуру","aria_label":"Открыть виртуальную клавиатуру","pla…
2026-03-23 17:57:45 | INFO | browser_agent.tools | TOOL type_text_to_field args={'description': 'Поиск Яндекса', 'text': 'Яндекс Лавка', 'press_enter': True}
2026-03-23 17:57:51 | INFO | browser_agent.tools | TOOL type_text_to_field result={"ok":false,"error":"timeout via text-near/Поиск|Яндекса: Locator.click: Timeout 3000ms exceeded.\nCall log:\nwaiting for get_by_text(re.compile(r\"Поиск|Яндекса\", re.IGNORECASE)).first\n  -   locator resolved to <div class=\"dzen-search-arrow-common__placeholder\">Поиск Яндекса</div>\n  - attempting click action\n  -   waiting for element to be visible, enabled and stable\n  -   element is visi…
2026-03-23 17:57:54 | INFO | browser_agent.tools | TOOL navigate_to_url args={'url': 'https://lavka.yandex.ru'}
2026-03-23 17:57:54 | INFO | browser_agent.browser | Navigating to https://lavka.yandex.ru
2026-03-23 17:57:55 | INFO | browser_agent.tools | TOOL navigate_to_url result={"ok":true,"url":"https://lavka.yandex.ru/","title":"Купить продукты с доставкой на дом из Яндекс Лавки"}
2026-03-23 17:57:55 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={}
2026-03-23 17:57:55 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://lavka.yandex.ru/","title":"Купить продукты с доставкой на дом из Яндекс Лавки","viewport":{"w":1056,"h":938},"interactive":[{"tag":"button","role":null,"type":null,"name":null,"id":null,"href":null,"text":"Ещё больше скидок и новых функций — в приложении Лавки Перейти","aria_label":null,"placeholder":null,"disabled":false,"bbox":{"x":0,"y":0,"w":1280,"h":64}},{"tag":"input","role"…
2026-03-23 17:57:57 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={}
2026-03-23 17:57:57 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://lavka.yandex.ru/","title":"Купить продукты с доставкой на дом из Яндекс Лавки","viewport":{"w":1056,"h":938},"interactive":[{"tag":"button","role":null,"type":null,"name":null,"id":null,"href":null,"text":"Ещё больше скидок и новых функций — в приложении Лавки Перейти","aria_label":null,"placeholder":null,"disabled":false,"bbox":{"x":0,"y":0,"w":1280,"h":64}},{"tag":"input","role"…
